,purchase_time,purchase_date,quantity
3283,2017-05-11 08:38:46,2017-05-11 00:00:00,4
3284,2017-05-16 23:52:28,2017-05-16 00:00:00,4
3285,2017-06-09 19:13:08,2017-06-09 00:00:00,10
3286,2017-06-13 20:02:01,2017-06-13 00:00:00,9
3287,2017-06-11 13:38:21,2017-06-11 00:00:00,14
3288,2017-05-17 11:27:13,2017-05-17 00:00:00,13
3289,2017-05-02 13:39:55,2017-05-02 00:00:00,9
3290,2017-05-26 20:06:30,2017-05-26 00:00:00,9
3291,2017-05-05 21:35:52,2017-05-05 00:00:00,8
3292,2017-05-22 14:38:48,2017-05-22 00:00:00,4
3293,2017-05-16 22:17:00,2017-05-16 00:00:00,1
3294,2017-05-16 10:42:30,2017-05-16 00:00:00,3
3295,2017-06-15 21:46:23,2017-06-15 00:00:00,5
3296,2017-05-06 20:11:11,2017-05-06 00:00:00,9
3297,2017-06-13 00:03:08,2017-06-13 00:00:00,10
3298,2017-06-07 16:32:26,2017-06-07 00:00:00,5
3299,2017-05-19 15:41:14,2017-05-19 00:00:00,10
3300,2017-05-10 19:40:40,2017-05-10 00:00:00,3
3301,2017-05-15 22:01:21,2017-05-15 00:00:00,6
3302,2017-05-22 09:06:09,2017-05-22 00:00:00,8
3303,2017-06-12 11:43:39,2017-06-12 00:00:00,11
3304,2017-06-03 23:32:38,2017-06-03 00:00:00,7
3305,2017-06-01 08:51:21,2017-06-01 00:00:00,6
3306,2017-06-06 22:24:19,2017-06-06 00:00:00,10
3307,2017-05-07 20:47:31,2017-05-07 00:00:00,1
3308,2017-05-09 11:30:18,2017-05-09 00:00:00,1
3309,2017-05-10 21:15:10,2017-05-10 00:00:00,5
3310,2017-06-15 17:34:29,2017-06-15 00:00:00,1
3311,2017-05-21 21:22:31,2017-05-21 00:00:00,6
3312,2017-05-15 17:06:19,2017-05-15 00:00:00,3
3313,2017-05-17 16:00:45,2017-05-17 00:00:00,11
3314,2017-05-21 15:57:33,2017-05-21 00:00:00,4
3315,2017-06-02 13:51:20,2017-06-02 00:00:00,1
3316,2017-05-31 22:18:19,2017-05-31 00:00:00,1
3317,2017-05-22 19:46:08,2017-05-22 00:00:00,13
3318,2017-05-27 19:51:58,2017-05-27 00:00:00,11
3319,2017-06-11 20:03:06,2017-06-11 00:00:00,7
3320,2017-06-05 11:19:40,2017-06-05 00:00:00,6
3321,2017-06-08 16:55:55,2017-06-08 00:00:00,2
3322,2017-05-19 13:35:36,2017-05-19 00:00:00,5
3323,2017-05-14 15:56:59,2017-05-14 00:00:00,4
3324,2017-05-07 21:49:23,2017-05-07 00:00:00,11
3325,2017-05-31 09:45:54,2017-05-31 00:00:00,11
3326,2017-06-13 11:34:47,2017-06-13 00:00:00,3
3327,2017-05-12 13:06:00,2017-05-12 00:00:00,2
3328,2017-06-10 16:37:23,2017-06-10 00:00:00,14
3329,2017-06-08 18:45:48,2017-06-08 00:00:00,13
3330,2017-05-14 11:48:09,2017-05-14 00:00:00,6
3331,2017-05-28 12:14:35,2017-05-28 00:00:00,11
3332,2017-06-06 14:21:48,2017-06-06 00:00:00,9
3333,2017-05-27 19:48:13,2017-05-27 00:00:00,6
3334,2017-06-15 21:27:33,2017-06-15 00:00:00,2
3335,2017-06-07 22:43:46,2017-06-07 00:00:00,10
3336,2017-06-14 14:38:17,2017-06-14 00:00:00,12
3337,2017-05-01 21:16:52,2017-05-01 00:00:00,4
3338,2017-05-24 18:41:23,2017-05-24 00:00:00,2
3339,2017-06-01 16:05:28,2017-06-01 00:00:00,11
3340,2017-06-07 19:32:16,2017-06-07 00:00:00,12
3341,2017-05-23 00:18:53,2017-05-23 00:00:00,10
3342,2017-05-21 17:42:20,2017-05-21 00:00:00,10
3343,2017-05-19 08:01:08,2017-05-19 00:00:00,10
3344,2017-06-02 17:17:56,2017-06-02 00:00:00,13
3345,2017-05-28 14:44:21,2017-05-28 00:00:00,1
3346,2017-06-08 19:54:12,2017-06-08 00:00:00,13
3347,2017-05-16 20:38:47,2017-05-16 00:00:00,8
3348,2017-06-14 09:39:56,2017-06-14 00:00:00,3
3349,2017-06-01 22:05:50,2017-06-01 00:00:00,14
3350,2017-05-11 13:32:48,2017-05-11 00:00:00,3
3351,2017-05-15 09:48:46,2017-05-15 00:00:00,10
3352,2017-06-03 22:32:25,2017-06-03 00:00:00,11
3353,2017-05-24 11:22:48,2017-05-24 00:00:00,10
3354,2017-05-23 08:58:15,2017-05-23 00:00:00,7
3355,2017-05-19 09:30:14,2017-05-19 00:00:00,12
3356,2017-05-06 19:58:48,2017-05-06 00:00:00,13
3357,2017-05-18 15:32:14,2017-05-18 00:00:00,14
3358,2017-05-02 06:47:24,2017-05-02 00:00:00,7
3359,2017-05-21 23:14:29,2017-05-21 00:00:00,12
3360,2017-06-03 14:47:42,2017-06-03 00:00:00,14
3361,2017-05-11 05:57:16,2017-05-11 00:00:00,3
3362,2017-06-05 16:05:04,2017-06-05 00:00:00,7
3363,2017-05-29 07:52:30,2017-05-29 00:00:00,6
3364,2017-05-12 19:05:21,2017-05-12 00:00:00,12
3365,2017-05-02 07:26:40,2017-05-02 00:00:00,13
3366,2017-06-09 16:15:38,2017-06-09 00:00:00,9
3367,2017-05-25 22:17:18,2017-05-25 00:00:00,1
3368,2017-05-19 09:39:23,2017-05-19 00:00:00,8
3369,2017-05-03 08:28:44,2017-05-03 00:00:00,13
3370,2017-05-17 15:33:47,2017-05-17 00:00:00,3
3371,2017-06-02 18:41:56,2017-06-02 00:00:00,9
3372,2017-05-30 12:28:49,2017-05-30 00:00:00,12
3373,2017-05-16 19:29:29,2017-05-16 00:00:00,12
3374,2017-06-14 10:21:54,2017-06-14 00:00:00,9
3375,2017-05-29 15:22:27,2017-05-29 00:00:00,11
3376,2017-05-16 07:31:37,2017-05-16 00:00:00,5
3377,2017-05-26 19:18:40,2017-05-26 00:00:00,13
3378,2017-05-20 01:57:17,2017-05-20 00:00:00,4
3379,2017-05-21 11:53:21,2017-05-21 00:00:00,13
3380,2017-06-05 19:43:28,2017-06-05 00:00:00,2
3381,2017-05-06 16:14:56,2017-05-06 00:00:00,1
3382,2017-06-01 18:11:07,2017-06-01 00:00:00,1
3383,2017-06-11 12:13:18,2017-06-11 00:00:00,1
3384,2017-05-22 19:19:11,2017-05-22 00:00:00,13
3385,2017-05-08 17:24:01,2017-05-08 00:00:00,13
3386,2017-06-15 10:04:31,2017-06-15 00:00:00,11
3387,2017-05-16 16:14:09,2017-05-16 00:00:00,5
3388,2017-05-09 10:56:49,2017-05-09 00:00:00,4
3389,2017-05-22 08:38:31,2017-05-22 00:00:00,2
3390,2017-05-28 18:47:07,2017-05-28 00:00:00,3
3391,2017-06-09 22:50:05,2017-06-09 00:00:00,5
3392,2017-05-24 14:12:37,2017-05-24 00:00:00,1
3393,2017-05-02 19:46:30,2017-05-02 00:00:00,11
3394,2017-06-03 21:20:21,2017-06-03 00:00:00,1
3395,2017-05-19 00:35:06,2017-05-19 00:00:00,14
3396,2017-05-18 15:14:03,2017-05-18 00:00:00,7
3397,2017-06-15 21:01:21,2017-06-15 00:00:00,7
3398,2017-06-07 22:27:49,2017-06-07 00:00:00,6
3399,2017-05-13 15:44:13,2017-05-13 00:00:00,1
3400,2017-05-29 20:39:57,2017-05-29 00:00:00,6
3401,2017-05-25 20:02:05,2017-05-25 00:00:00,8
3402,2017-05-30 22:08:34,2017-05-30 00:00:00,11
3403,2017-06-12 20:35:11,2017-06-12 00:00:00,9
3404,2017-05-10 00:19:05,2017-05-10 00:00:00,8
3405,2017-05-01 14:00:06,2017-05-01 00:00:00,1
3406,2017-05-19 07:31:42,2017-05-19 00:00:00,6
3407,2017-06-11 23:09:59,2017-06-11 00:00:00,13
3408,2017-06-06 09:16:33,2017-06-06 00:00:00,3
3409,2017-05-24 12:42:59,2017-05-24 00:00:00,12
3410,2017-06-07 21:10:13,2017-06-07 00:00:00,14
3411,2017-06-15 15:25:22,2017-06-15 00:00:00,9
3412,2017-06-02 21:52:47,2017-06-02 00:00:00,10
3413,2017-06-11 16:37:43,2017-06-11 00:00:00,5
3414,2017-06-07 10:33:25,2017-06-07 00:00:00,10
3415,2017-05-11 09:45:36,2017-05-11 00:00:00,1
3416,2017-05-14 22:46:43,2017-05-14 00:00:00,5
3417,2017-05-07 22:27:56,2017-05-07 00:00:00,5
3418,2017-06-12 16:40:45,2017-06-12 00:00:00,7
3419,2017-05-03 13:36:26,2017-05-03 00:00:00,8
3420,2017-05-23 08:23:07,2017-05-23 00:00:00,12
3421,2017-05-30 20:29:08,2017-05-30 00:00:00,13
3422,2017-05-10 15:42:18,2017-05-10 00:00:00,10
3423,2017-05-29 19:02:29,2017-05-29 00:00:00,5
3424,2017-06-10 06:16:07,2017-06-10 00:00:00,8
3425,2017-05-25 00:33:44,2017-05-25 00:00:00,2
3426,2017-06-03 12:37:02,2017-06-03 00:00:00,4
3427,2017-05-08 00:45:17,2017-05-08 00:00:00,6
3428,2017-05-08 20:58:38,2017-05-08 00:00:00,12
3429,2017-05-02 23:26:03,2017-05-02 00:00:00,1
3430,2017-05-11 13:56:39,2017-05-11 00:00:00,7
3431,2017-06-14 22:09:08,2017-06-14 00:00:00,2
3432,2017-06-15 16:48:03,2017-06-15 00:00:00,7
3433,2017-06-08 17:35:47,2017-06-08 00:00:00,5
3434,2017-05-11 18:33:36,2017-05-11 00:00:00,8
3435,2017-05-29 20:57:56,2017-05-29 00:00:00,2
3436,2017-05-06 13:36:32,2017-05-06 00:00:00,1
3437,2017-06-14 22:20:35,2017-06-14 00:00:00,14
3438,2017-05-05 13:34:12,2017-05-05 00:00:00,5
3439,2017-05-24 10:12:26,2017-05-24 00:00:00,5
3440,2017-05-27 23:26:40,2017-05-27 00:00:00,6
3441,2017-06-02 22:47:50,2017-06-02 00:00:00,10
3442,2017-05-31 21:53:32,2017-05-31 00:00:00,1
3443,2017-05-26 09:32:38,2017-05-26 00:00:00,5
3444,2017-06-13 19:49:59,2017-06-13 00:00:00,13
3445,2017-06-02 09:17:03,2017-06-02 00:00:00,9
3446,2017-05-21 23:43:15,2017-05-21 00:00:00,13
3447,2017-05-11 00:24:35,2017-05-11 00:00:00,4
3448,2017-05-24 23:04:51,2017-05-24 00:00:00,2
3449,2017-05-31 22:39:22,2017-05-31 00:00:00,13
3450,2017-05-14 17:06:09,2017-05-14 00:00:00,5
3451,2017-05-01 18:25:20,2017-05-01 00:00:00,13
3452,2017-06-07 23:33:56,2017-06-07 00:00:00,8
3453,2017-05-10 19:21:12,2017-05-10 00:00:00,4
3454,2017-05-22 21:06:38,2017-05-22 00:00:00,8
3455,2017-05-29 20:47:13,2017-05-29 00:00:00,2
3456,2017-05-20 11:33:36,2017-05-20 00:00:00,13
3457,2017-05-11 18:30:17,2017-05-11 00:00:00,11
3458,2017-05-02 01:48:16,2017-05-02 00:00:00,2
3459,2017-05-18 21:53:18,2017-05-18 00:00:00,4
3460,2017-06-08 17:11:06,2017-06-08 00:00:00,8
3461,2017-06-01 02:12:43,2017-06-01 00:00:00,5
3462,2017-05-23 16:12:26,2017-05-23 00:00:00,6
3463,2017-05-10 13:20:12,2017-05-10 00:00:00,14
3464,2017-06-04 09:19:43,2017-06-04 00:00:00,9
3465,2017-05-23 11:58:50,2017-05-23 00:00:00,11
3466,2017-05-07 10:16:51,2017-05-07 00:00:00,13
3467,2017-05-10 22:45:48,2017-05-10 00:00:00,11
3468,2017-05-30 15:48:08,2017-05-30 00:00:00,7
3469,2017-05-17 18:52:13,2017-05-17 00:00:00,12
3470,2017-06-08 19:43:35,2017-06-08 00:00:00,7
3471,2017-05-13 20:06:13,2017-05-13 00:00:00,3
3472,2017-05-12 16:32:39,2017-05-12 00:00:00,7
3473,2017-05-18 16:12:53,2017-05-18 00:00:00,7
3474,2017-05-09 22:33:27,2017-05-09 00:00:00,5
3475,2017-05-29 13:53:10,2017-05-29 00:00:00,9
3476,2017-05-27 09:56:24,2017-05-27 00:00:00,9
3477,2017-05-11 17:25:25,2017-05-11 00:00:00,4
3478,2017-05-25 12:11:30,2017-05-25 00:00:00,8
3479,2017-05-10 23:11:41,2017-05-10 00:00:00,11
3480,2017-05-04 16:50:16,2017-05-04 00:00:00,5
3481,2017-05-19 17:40:26,2017-05-19 00:00:00,2
3482,2017-05-15 16:32:57,2017-05-15 00:00:00,6
3483,2017-05-25 16:38:28,2017-05-25 00:00:00,3
3484,2017-06-15 21:08:16,2017-06-15 00:00:00,6
3485,2017-05-03 10:49:36,2017-05-03 00:00:00,13
3486,2017-06-09 22:48:58,2017-06-09 00:00:00,9
3487,2017-06-08 13:24:53,2017-06-08 00:00:00,12
3488,2017-05-10 13:25:50,2017-05-10 00:00:00,3
3489,2017-06-12 10:17:43,2017-06-12 00:00:00,5
3490,2017-05-27 15:33:04,2017-05-27 00:00:00,5
3491,2017-05-16 17:33:46,2017-05-16 00:00:00,1
3492,2017-05-02 22:12:26,2017-05-02 00:00:00,12
3493,2017-05-14 22:27:34,2017-05-14 00:00:00,8
3494,2017-06-13 11:55:18,2017-06-13 00:00:00,3
3495,2017-06-04 18:34:21,2017-06-04 00:00:00,11
3496,2017-05-29 17:20:24,2017-05-29 00:00:00,10
3497,2017-05-22 22:58:03,2017-05-22 00:00:00,9
3498,2017-05-15 12:04:19,2017-05-15 00:00:00,11
3499,2017-05-08 09:18:07,2017-05-08 00:00:00,3
3500,2017-06-06 21:40:12,2017-06-06 00:00:00,11
3501,2017-06-01 16:07:46,2017-06-01 00:00:00,14
3502,2017-06-02 13:58:48,2017-06-02 00:00:00,12
3503,2017-05-17 12:50:13,2017-05-17 00:00:00,2
3504,2017-05-21 17:54:43,2017-05-21 00:00:00,4
3505,2017-05-03 17:04:37,2017-05-03 00:00:00,5
3506,2017-05-21 16:19:58,2017-05-21 00:00:00,1
3507,2017-06-14 15:11:20,2017-06-14 00:00:00,10
3508,2017-05-15 14:56:34,2017-05-15 00:00:00,3
3509,2017-06-08 11:33:22,2017-06-08 00:00:00,7
3510,2017-05-26 20:01:38,2017-05-26 00:00:00,1
3511,2017-05-19 22:00:52,2017-05-19 00:00:00,8
3512,2017-06-01 16:56:43,2017-06-01 00:00:00,7
3513,2017-06-06 23:25:38,2017-06-06 00:00:00,12
3514,2017-06-08 12:39:39,2017-06-08 00:00:00,8
3515,2017-05-13 14:03:25,2017-05-13 00:00:00,12
3516,2017-05-03 20:29:17,2017-05-03 00:00:00,12
3517,2017-06-13 20:02:30,2017-06-13 00:00:00,13
3518,2017-05-23 17:33:55,2017-05-23 00:00:00,12
3519,2017-06-01 14:36:16,2017-06-01 00:00:00,10
3520,2017-06-12 11:21:37,2017-06-12 00:00:00,13
3521,2017-05-03 22:47:52,2017-05-03 00:00:00,5
3522,2017-05-31 22:00:11,2017-05-31 00:00:00,10
3523,2017-05-16 10:15:30,2017-05-16 00:00:00,1
3524,2017-06-05 12:39:44,2017-06-05 00:00:00,1
3525,2017-05-29 09:22:32,2017-05-29 00:00:00,12
3526,2017-05-20 14:44:05,2017-05-20 00:00:00,11
3527,2017-06-01 16:03:36,2017-06-01 00:00:00,11
3528,2017-06-12 09:46:56,2017-06-12 00:00:00,11
3529,2017-06-03 18:37:40,2017-06-03 00:00:00,9
3530,2017-05-14 15:03:54,2017-05-14 00:00:00,12
3531,2017-06-01 19:34:09,2017-06-01 00:00:00,5
3532,2017-05-23 15:55:34,2017-05-23 00:00:00,1
3533,2017-06-13 10:41:43,2017-06-13 00:00:00,11
3534,2017-05-31 15:00:12,2017-05-31 00:00:00,8
3535,2017-05-03 07:16:30,2017-05-03 00:00:00,4
3536,2017-06-01 12:28:14,2017-06-01 00:00:00,3
3537,2017-05-11 11:14:00,2017-05-11 00:00:00,2
3538,2017-06-12 12:47:01,2017-06-12 00:00:00,7
3539,2017-05-23 05:37:45,2017-05-23 00:00:00,8
3540,2017-06-04 18:39:57,2017-06-04 00:00:00,13
3541,2017-05-10 17:44:55,2017-05-10 00:00:00,8
3542,2017-05-26 14:54:47,2017-05-26 00:00:00,6
3543,2017-05-26 15:14:25,2017-05-26 00:00:00,4
3544,2017-06-05 13:36:53,2017-06-05 00:00:00,5
3545,2017-05-26 23:41:21,2017-05-26 00:00:00,12
3546,2017-05-26 07:04:37,2017-05-26 00:00:00,9
3547,2017-05-15 15:27:52,2017-05-15 00:00:00,12
3548,2017-06-12 15:14:19,2017-06-12 00:00:00,14
3549,2017-06-14 12:00:59,2017-06-14 00:00:00,2
3550,2017-05-08 22:15:34,2017-05-08 00:00:00,14
3551,2017-05-25 10:20:03,2017-05-25 00:00:00,5
3552,2017-05-01 18:11:52,2017-05-01 00:00:00,2
3553,2017-06-09 19:58:53,2017-06-09 00:00:00,14
3554,2017-05-24 23:07:31,2017-05-24 00:00:00,8
3555,2017-05-05 18:23:07,2017-05-05 00:00:00,12
3556,2017-05-30 20:30:28,2017-05-30 00:00:00,6
3557,2017-06-06 10:42:51,2017-06-06 00:00:00,4
3558,2017-05-21 20:01:24,2017-05-21 00:00:00,7
3559,2017-06-02 10:26:34,2017-06-02 00:00:00,4
3560,2017-05-08 00:25:30,2017-05-08 00:00:00,8
3561,2017-05-14 19:28:30,2017-05-14 00:00:00,13
3562,2017-06-05 15:13:04,2017-06-05 00:00:00,12
3563,2017-05-23 19:52:33,2017-05-23 00:00:00,9
3564,2017-06-01 16:05:36,2017-06-01 00:00:00,9
3565,2017-06-12 08:34:18,2017-06-12 00:00:00,10
3566,2017-05-06 15:35:59,2017-05-06 00:00:00,12
3567,2017-05-10 16:03:09,2017-05-10 00:00:00,4
3568,2017-05-29 10:16:07,2017-05-29 00:00:00,3
3569,2017-05-31 20:35:07,2017-05-31 00:00:00,14
3570,2017-06-07 11:47:43,2017-06-07 00:00:00,9
3571,2017-06-12 23:43:30,2017-06-12 00:00:00,13
3572,2017-05-17 21:16:12,2017-05-17 00:00:00,13
3573,2017-05-29 22:00:32,2017-05-29 00:00:00,9
3574,2017-05-19 17:15:50,2017-05-19 00:00:00,5
3575,2017-05-14 23:20:04,2017-05-14 00:00:00,3
3576,2017-05-23 22:24:31,2017-05-23 00:00:00,11
3577,2017-06-14 20:03:00,2017-06-14 00:00:00,8
3578,2017-05-11 20:23:32,2017-05-11 00:00:00,14
3579,2017-05-16 15:09:52,2017-05-16 00:00:00,8
3580,2017-06-01 09:01:29,2017-06-01 00:00:00,11
3581,2017-05-24 23:38:49,2017-05-24 00:00:00,12
3582,2017-05-23 17:42:48,2017-05-23 00:00:00,8
3583,2017-05-02 14:21:34,2017-05-02 00:00:00,12
3584,2017-06-14 19:37:55,2017-06-14 00:00:00,13
3585,2017-05-18 13:47:33,2017-05-18 00:00:00,13
3586,2017-06-08 16:37:15,2017-06-08 00:00:00,14
3587,2017-06-07 13:53:11,2017-06-07 00:00:00,14
3588,2017-05-03 23:09:29,2017-05-03 00:00:00,2
3589,2017-05-15 09:59:05,2017-05-15 00:00:00,1
3590,2017-06-07 09:31:57,2017-06-07 00:00:00,4
3591,2017-05-16 08:21:59,2017-05-16 00:00:00,5
3592,2017-06-01 20:38:54,2017-06-01 00:00:00,9
3593,2017-05-27 21:32:01,2017-05-27 00:00:00,3
3594,2017-05-10 19:59:24,2017-05-10 00:00:00,3
3595,2017-06-05 16:49:45,2017-06-05 00:00:00,11
3596,2017-05-14 17:32:24,2017-05-14 00:00:00,14
3597,2017-06-02 18:12:44,2017-06-02 00:00:00,7
3598,2017-05-22 13:59:13,2017-05-22 00:00:00,14
3599,2017-05-03 19:34:48,2017-05-03 00:00:00,4
3600,2017-06-09 09:51:40,2017-06-09 00:00:00,2
3601,2017-05-28 14:55:30,2017-05-28 00:00:00,6
3602,2017-06-08 21:26:32,2017-06-08 00:00:00,11
3603,2017-06-12 10:05:00,2017-06-12 00:00:00,8
3604,2017-06-14 08:58:49,2017-06-14 00:00:00,6
3605,2017-06-03 10:26:30,2017-06-03 00:00:00,9
3606,2017-05-13 22:22:03,2017-05-13 00:00:00,12
3607,2017-05-01 19:46:04,2017-05-01 00:00:00,3
3608,2017-05-17 13:40:36,2017-05-17 00:00:00,6
3609,2017-05-29 09:39:57,2017-05-29 00:00:00,6
3610,2017-06-06 22:05:30,2017-06-06 00:00:00,9
3611,2017-06-06 13:34:51,2017-06-06 00:00:00,7
3612,2017-06-03 23:20:59,2017-06-03 00:00:00,10
3613,2017-05-18 18:23:26,2017-05-18 00:00:00,1
3614,2017-05-21 23:12:44,2017-05-21 00:00:00,13
3615,2017-05-29 10:15:53,2017-05-29 00:00:00,9
3616,2017-05-06 14:09:29,2017-05-06 00:00:00,13
3617,2017-05-01 17:38:41,2017-05-01 00:00:00,12
3618,2017-06-05 13:09:46,2017-06-05 00:00:00,4
3619,2017-05-11 22:09:26,2017-05-11 00:00:00,6
3620,2017-05-28 18:26:10,2017-05-28 00:00:00,14
3621,2017-05-07 17:16:27,2017-05-07 00:00:00,2
3622,2017-05-07 10:06:51,2017-05-07 00:00:00,7
3623,2017-06-13 11:58:49,2017-06-13 00:00:00,6
3624,2017-05-31 20:48:17,2017-05-31 00:00:00,9
3625,2017-06-15 14:12:15,2017-06-15 00:00:00,10
3626,2017-05-29 19:52:53,2017-05-29 00:00:00,14
3627,2017-05-09 12:44:35,2017-05-09 00:00:00,4
3628,2017-06-13 15:06:57,2017-06-13 00:00:00,8
3629,2017-05-18 18:59:03,2017-05-18 00:00:00,4
3630,2017-05-18 11:11:23,2017-05-18 00:00:00,1
3631,2017-06-02 19:34:55,2017-06-02 00:00:00,7
3632,2017-05-30 19:25:56,2017-05-30 00:00:00,14
3633,2017-05-28 18:04:51,2017-05-28 00:00:00,12
3634,2017-06-04 23:18:24,2017-06-04 00:00:00,13
3635,2017-05-08 17:37:04,2017-05-08 00:00:00,14
3636,2017-06-13 18:17:42,2017-06-13 00:00:00,13
3637,2017-05-05 20:59:15,2017-05-05 00:00:00,12
3638,2017-05-28 15:57:14,2017-05-28 00:00:00,4
3639,2017-05-03 13:31:27,2017-05-03 00:00:00,8
3640,2017-05-20 08:41:39,2017-05-20 00:00:00,13
3641,2017-06-13 20:47:56,2017-06-13 00:00:00,10
3642,2017-05-01 13:31:40,2017-05-01 00:00:00,13
3643,2017-06-13 21:11:58,2017-06-13 00:00:00,6
3644,2017-05-07 21:38:07,2017-05-07 00:00:00,11
3645,2017-05-18 12:50:34,2017-05-18 00:00:00,4
3646,2017-06-02 16:52:40,2017-06-02 00:00:00,13
3647,2017-05-23 22:57:06,2017-05-23 00:00:00,2
3648,2017-05-24 21:10:57,2017-05-24 00:00:00,14
3649,2017-05-04 09:13:21,2017-05-04 00:00:00,3
3650,2017-06-08 22:14:17,2017-06-08 00:00:00,11
3651,2017-06-02 10:45:30,2017-06-02 00:00:00,8
3652,2017-06-05 22:43:39,2017-06-05 00:00:00,2
3653,2017-05-17 18:25:43,2017-05-17 00:00:00,8
3654,2017-05-08 09:36:59,2017-05-08 00:00:00,1
3655,2017-05-26 13:28:22,2017-05-26 00:00:00,11
3656,2017-05-26 17:32:11,2017-05-26 00:00:00,5
3657,2017-05-09 13:17:23,2017-05-09 00:00:00,7
3658,2017-05-24 18:19:28,2017-05-24 00:00:00,13
3659,2017-05-02 04:34:18,2017-05-02 00:00:00,11
3660,2017-05-02 12:23:08,2017-05-02 00:00:00,10
3661,2017-05-21 14:37:39,2017-05-21 00:00:00,1
3662,2017-06-14 08:03:45,2017-06-14 00:00:00,8
3663,2017-05-18 19:41:13,2017-05-18 00:00:00,5
3664,2017-06-13 14:13:31,2017-06-13 00:00:00,4
3665,2017-06-03 14:27:54,2017-06-03 00:00:00,8
3666,2017-05-15 10:31:57,2017-05-15 00:00:00,5
3667,2017-06-01 17:18:31,2017-06-01 00:00:00,11
3668,2017-06-13 00:49:01,2017-06-13 00:00:00,11
3669,2017-05-12 10:24:16,2017-05-12 00:00:00,7
3670,2017-06-13 13:59:13,2017-06-13 00:00:00,14
3671,2017-05-16 13:42:51,2017-05-16 00:00:00,6
3672,2017-05-30 18:06:44,2017-05-30 00:00:00,4
3673,2017-05-20 10:20:37,2017-05-20 00:00:00,8
3674,2017-06-11 15:58:16,2017-06-11 00:00:00,1
3675,2017-05-31 20:13:40,2017-05-31 00:00:00,9
3676,2017-06-11 14:37:07,2017-06-11 00:00:00,6
3677,2017-05-28 20:07:57,2017-05-28 00:00:00,14
3678,2017-05-26 14:31:25,2017-05-26 00:00:00,5
3679,2017-06-11 12:44:43,2017-06-11 00:00:00,13
3680,2017-05-23 04:59:50,2017-05-23 00:00:00,13
3681,2017-05-01 10:58:42,2017-05-01 00:00:00,4
3682,2017-05-29 06:21:19,2017-05-29 00:00:00,14
3683,2017-06-04 12:40:44,2017-06-04 00:00:00,8
3684,2017-06-07 20:55:27,2017-06-07 00:00:00,10
3685,2017-05-31 20:59:25,2017-05-31 00:00:00,4
3686,2017-05-24 08:59:54,2017-05-24 00:00:00,10
3687,2017-05-15 10:53:51,2017-05-15 00:00:00,3
3688,2017-06-07 15:50:50,2017-06-07 00:00:00,1
3689,2017-06-08 18:14:49,2017-06-08 00:00:00,8
3690,2017-05-01 21:12:39,2017-05-01 00:00:00,7
3691,2017-05-31 17:23:00,2017-05-31 00:00:00,2
3692,2017-05-04 20:53:11,2017-05-04 00:00:00,10
3693,2017-06-09 17:57:38,2017-06-09 00:00:00,3
3694,2017-05-12 16:45:06,2017-05-12 00:00:00,11
3695,2017-05-17 16:49:14,2017-05-17 00:00:00,7
3696,2017-05-14 11:31:37,2017-05-14 00:00:00,12
3697,2017-05-07 21:13:26,2017-05-07 00:00:00,10
3698,2017-05-30 17:45:18,2017-05-30 00:00:00,11
3699,2017-05-04 15:44:25,2017-05-04 00:00:00,9
3700,2017-05-22 19:57:24,2017-05-22 00:00:00,13
3701,2017-06-03 18:40:55,2017-06-03 00:00:00,2
3702,2017-05-01 17:05:20,2017-05-01 00:00:00,11
3703,2017-05-27 10:50:31,2017-05-27 00:00:00,2
3704,2017-06-03 07:51:09,2017-06-03 00:00:00,14
3705,2017-06-02 10:20:51,2017-06-02 00:00:00,12
3706,2017-05-20 18:38:05,2017-05-20 00:00:00,11
3707,2017-05-01 18:45:32,2017-05-01 00:00:00,1
3708,2017-05-16 22:41:52,2017-05-16 00:00:00,12
3709,2017-05-18 22:31:09,2017-05-18 00:00:00,13
3710,2017-05-14 11:10:48,2017-05-14 00:00:00,2
3711,2017-05-01 15:00:55,2017-05-01 00:00:00,11
3712,2017-05-31 16:23:27,2017-05-31 00:00:00,12
3713,2017-05-15 16:31:43,2017-05-15 00:00:00,3
3714,2017-05-29 14:29:05,2017-05-29 00:00:00,3
3715,2017-06-08 19:00:49,2017-06-08 00:00:00,10
3716,2017-05-07 15:53:31,2017-05-07 00:00:00,12
3717,2017-05-21 14:05:34,2017-05-21 00:00:00,4
3718,2017-05-11 14:36:21,2017-05-11 00:00:00,2
3719,2017-05-02 19:41:44,2017-05-02 00:00:00,9
3720,2017-05-06 10:17:24,2017-05-06 00:00:00,7
3721,2017-05-03 01:40:46,2017-05-03 00:00:00,6
3722,2017-05-06 10:13:03,2017-05-06 00:00:00,8
3723,2017-05-15 11:23:57,2017-05-15 00:00:00,14
3724,2017-05-18 18:01:57,2017-05-18 00:00:00,10
3725,2017-05-19 10:02:07,2017-05-19 00:00:00,4
3726,2017-06-05 21:06:41,2017-06-05 00:00:00,14
3727,2017-06-03 10:43:53,2017-06-03 00:00:00,3
3728,2017-05-09 14:33:43,2017-05-09 00:00:00,12
3729,2017-06-02 13:18:00,2017-06-02 00:00:00,4
3730,2017-05-18 09:03:32,2017-05-18 00:00:00,3
3731,2017-05-31 11:07:58,2017-05-31 00:00:00,9
3732,2017-05-25 01:07:51,2017-05-25 00:00:00,12
3733,2017-06-01 07:29:41,2017-06-01 00:00:00,11
